,UserName,Timestamp,Embedded_text,scores,sentiment_score,overall_sentiment
582,@kalantri_vijay,2023-01-16T11:16:26.000Z,"The #Joshimathcrisis have created havoc, and how development has taken place and permission has been given needs to be examined by independent experts so that such incidents don’t occur. #Joshimath 
@PTI_News
 @PIB_India
 @the_news_21
 @News18India
44","{'neg': 0.1, 'neu': 0.848, 'pos': 0.051, 'compound': -0.4404}",-0.4404,neg
583,@jkmediasocial,2023-01-16T15:14:54.000Z,"Part of the mountain fell on the sight
#Uttarkhand #Joshimath #Joshimathcrisis #JoshimathIsSinking #trendingvideo #ViralVideos #landscape
3
581","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
584,@TheWeekLive,2023-01-16T11:18:00.000Z,"FROM THE MAGAZINE | Joshimath had become a shelter for visitors right from the times of Shankaracharya (CE 8th century) who set up a math at Badrinath. But over time, Joshimath grew. 

Read the story by Prof Charu Pant
https://theweek.in/theweek/statescan/2023/01/14/joshimath-sinking-reason-future-solution.html…

#joshimath #himalayanmountains
130","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
585,@IndiaToday,2023-01-16T08:48:11.000Z,"#OPINION | The fading lights between #Joshimath and #Jyotirmath 

By 
@mrkkjha
indiatoday.in
The fading lights between Joshimath and Jyotirmath | OPINION
Today, all eyes are fixed on Joshimath, watching what unfolds in the heartland of the Himalayas. The prime minister interpreted its seriousness to the Chief Minister of Uttarakhand.
8
11
1,741","{'neg': 0.024, 'neu': 0.976, 'pos': 0.0, 'compound': -0.0516}",-0.0516,neg
586,@Socialspot9,2023-01-16T08:42:17.000Z,"Mega project or mega disaster. #Joshimathcrisis #Joshimath #JoshimathIsSinking
Satish Acharya
@satishacharya
·
11 Jan
Crumbling Joshimath! #joshimath
25","{'neg': 0.215, 'neu': 0.785, 'pos': 0.0, 'compound': -0.6588}",-0.6588,neg
587,@kavirajnand,2023-01-16T21:28:18.000Z,"The fading lights between Joshimath and Jyotirmath

OPINION 
@IndiaToday
 on #JoshimathCrisis #Jyotirmath #JoshimathSinking #Joshimath

Comments #AcrossTheLines by #KaushalKishore on 16/1/2023
@NarendraModi
 @AmitShah
 @PushkarDhami
 @MediaSurya
 @SanjeevSanyal
indiatoday.in
The fading lights between Joshimath and Jyotirmath | OPINION
Today, all eyes are fixed on Joshimath, watching what unfolds in the heartland of the Himalayas. The prime minister interpreted its seriousness to the Chief Minister of Uttarakhand.
4
8
125","{'neg': 0.019, 'neu': 0.981, 'pos': 0.0, 'compound': -0.0516}",-0.0516,neg
588,@barandbench,2023-01-16T07:27:00.000Z,"#SupremeCourt hears plea seeking it’s intervention into the land subsidence in Uttarakhand’s #Joshimath town 

CJI DY Chandrachud: Has the Uttarakhand HC taken note of it? Please verify and come back to us at 2 pm. Because once we intervene, the HC cannot look into it
3
9
35
19.3K","{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.3182}",0.3182,pos
589,@deccannewshg,2023-01-16T11:52:12.000Z,"Supreme Court Refuses to Hear Request Over Uttarakhand’s Sinking Town.

Click here: https://deccannews.live/general/supreme-court-refuses-to-hear-request-over-uttarakhands-sinking-town/…

#badrinath 
#hemkundsahib 
#HighCourtOrder 
#joshimath 
#StateGovernment 
#SupremeCourt 
#supremecourtlawoforder 
#UnionGovernment 
#uttarakhand 
#UttarakhandHighCourt
52","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.5574}",0.5574,pos
590,@timesofindia,2023-01-16T09:24:44.000Z,"#Joshimath crisis: SC asks Swami Avimukteshwaranand to move #Uttarakhand HC for relief, rehabilitation of affected persons (PTI)
1
36
7,713","{'neg': 0.23, 'neu': 0.645, 'pos': 0.125, 'compound': -0.3818}",-0.3818,neg
591,@AbodeOfRudra,2023-01-16T11:42:43.000Z,"#joshimath #Joshimathcrisis  
People are loosing their patience.
IYCAnsari
@AbdurRa10416436
·
16 Jan
The 'Joshimath subsidence: Satellite-based preliminary result' has been deleted from the website of National Remote Sensing Centre of ISRO. This thread includes the screenshot, original pdf & web archive of the deleted page. Information is a basic right in any democracy.
Show this thread
1
42","{'neg': 0.0, 'neu': 0.958, 'pos': 0.042, 'compound': 0.3182}",0.3182,pos
592,@iqubalcnbr,2023-01-16T16:01:20.000Z,"The people of #Joshimath have been affected by the policies of the central and state government. So they should be properly intervened by both the governments. #JoshimathIsSinking 

1.2 lakh rupees as compensation for the 15+ lakh worth property isn't justice.  #Joshimathcrisis
Pragya Mishra
@PragyaLive
·
12 Jan
जोशीमठ में 15-20 लाख के घर के बदले..डेढ़ लाख का मुआवजा मजाक है..सरकार को मुआवजा नियमों में बदलाव करके..समय के साथ पुनर्वास नीति दोबारा लागू करनी चाहिए.. @pushkardhami #Joshimathcrisis
0:22
24.1K views
67","{'neg': 0.053, 'neu': 0.924, 'pos': 0.023, 'compound': -0.3561}",-0.3561,neg
593,@down2earthindia,2023-01-16T10:30:30.000Z,"Several remote villages around Joshimath have reported cracks in buildings and fields since December 25, 2022. #Joshimath #JoshimathIsSinking 
@rajusajwan
downtoearth.org.in
Joshimath: Subsidence in several Uttarakhand villages since December 25, 2022
Down To Earth ground report finds widening cracks in remote villages around Joshimath
2
667","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
594,@boomlive_in,2023-01-16T05:31:07.000Z,"#Joshimath | Usha, who has spent over 10 days in the shelter, told BOOM, ""The government has not said anything about what happens to the government's schools...Our children should also be provided with books and pens so that they can do their homework.""
boomlive.in
'Where Will We Go Now?': Joshimath Residents Wait In Limbo Amid Disaster | BOOM
BOOM spoke to several residents on the ground who have been displaced because of the land subsidence in the area. They are worried about how they will make ends meet and where they will settle if...
2
492","{'neg': 0.065, 'neu': 0.935, 'pos': 0.0, 'compound': -0.743}",-0.743,neg
595,@TheQuint,2023-01-16T14:11:52.000Z,"As homes of residents continue to get uprooted in #Uttarakhand’s #Joshimath, Prakash Bhotiyal’s family of 11 are now cramped into two rooms of their 11-room guest house. The other rooms in their house have developed wide cracks and are not fit to live in or accommodate guests.
1
1
18
3,754","{'neg': 0.042, 'neu': 0.958, 'pos': 0.0, 'compound': -0.2755}",-0.2755,neg
596,@Shrutikakk,2023-01-16T09:07:18.000Z,"Noting that Uttarakhand HC is already seisin of situation regarding land sinking crisis in #Joshimath & has also directed for constitution of SIT to study the same, SC disposes plea filed by seer who had sought its intervention 
@NewIndianXpress
 @TheMornStandard
1
2
6
653","{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.6249}",-0.6249,neg
597,@shakyamitra,2023-01-16T20:48:03.000Z,"Greater accessibility with improved public transport and affordable accommodation..not to forget India’s population being what it is…While govts should be blamed for not foreseeing an episode like #Joshimath but are our hill stations even designed to take the load they do…
67","{'neg': 0.076, 'neu': 0.803, 'pos': 0.121, 'compound': 0.2617}",0.2617,pos
598,@ReadSelectives,2023-01-16T06:39:50.000Z,"Joshimath Crisis: SC To Hear Today Plea Seeking Declaration Of National Disaster

#Joshimathcrisis #JoshimathIsSinking #joshimathsinking #JoshimathEmergency #joshimath #Disaster #uttarakhand #SupremeCourtofIndia #update #news #india #readselective
readselective.com
Joshimath Crisis: SC To Hear Today Plea Seeking Declaration Of National Disaster - Read Selective
The apex court, on January 10 had refused urgent hearing of the plea saying there are “democratically elected institutions” to deal with the situation and all important matters should not…
1
1
55","{'neg': 0.218, 'neu': 0.727, 'pos': 0.055, 'compound': -0.9509}",-0.9509,neg
599,@Sambad_English,2023-01-16T09:28:29.000Z,"#PMO team visits #Joshimath; more cracks appear 
@sambad_english
sambadenglish.com
PMO team visits Joshimath; more cracks appear
Joshimath: Prime Minister Narendra Modi and the Central government have been monitoring the situation in Joshimath. After the Ministry of Home Affairs, a team from the PM's Office visited the holy...
1
147","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
600,@timesofindia,2023-01-16T08:26:46.000Z,"'More than 1 landslide/km between #Rishikesh and #Joshimath' 

The report, which mapped the landslides in October last year, used Google Earth to show that ""21.4% of the recorded landslides with road blockages existed before.""

Read more: http://toi.in/Xi_3Bb/a24gk
2
13
3,259","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
601,@moneycontrolcom,2023-01-16T09:09:02.000Z,"#NewsAlert  SC asks petitioners in #Joshimath PIL to approach Uttarakhand HC to seek reliefs in the petition. The SC took note of the fact that an application is pending in the HC on this issue.
1
3
20
3,728","{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.3182}",0.3182,pos
602,@htTweets,2023-01-16T01:39:52.000Z,"Cracks developed at the multilevel car parking relief material for people affected in #Joshimath
hindustantimes.com
More evacuations as Uttarakhand cracks grow
The number of houses that have developed cracks has now risen to 826, out of which 165 are in the “unsafe zone”, a bulletin from the Disaster Management Authority said. So far, 798 people have been...
3
8
2,491","{'neg': 0.09, 'neu': 0.82, 'pos': 0.09, 'compound': -0.25}",-0.25,neg
603,@TOIPlus,2023-01-16T10:50:00.000Z,"#PODCAST | 
@gauravtalwarTOI
 explains how dire the situation is in #Joshimath, and 
@AnjalPrakash
 tells 
@bhavikajTOI
 why the model of development in our hills needs to change to prevent future Joshimath-like situations.
timesofindia.indiatimes.com
Joshimath and the sinking truth about Himalayas
The Times of India's Gaurav Talwar explains the situation in Joshimath and why residents are angry. Dr Anjal Prakash from ISB then explains why we need a rethink of development plans in the hills
2
3
376","{'neg': 0.081, 'neu': 0.875, 'pos': 0.044, 'compound': -0.5994}",-0.5994,neg
604,@DeccanHerald,2023-01-16T09:25:59.000Z,"The #SupremeCourt on Monday refused to entertain a plea seeking the court's intervention to declare the crisis in #Uttarakhand's subsidence-hit #Joshimath a national disaster.
deccanherald.com
Supreme Court refuses to entertain plea for declaring Joshimath
The Supreme Court on Monday refused to entertain a plea seeking the court's intervention to declare the crisis in Uttarakhand's subsidence-hit Joshimath a national disaster. A bench of Chief Justice
2
455","{'neg': 0.241, 'neu': 0.556, 'pos': 0.203, 'compound': -0.6486}",-0.6486,neg
605,@fundianabones,2023-01-16T13:39:21.000Z,"So after #Joshimath it is Karnprayag now ?
उत्तरपथ.
@uttarpath
·
16 Jan
उत्तराखंड के कर्णप्रयाग में भू-धसाव से 25 मकानों में बड़ी दरारें। 8 मकान असुरक्षित करार दिए गये।
42","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
606,@the_hindu,2023-01-16T12:00:12.000Z,"Podcast | In this episode of #InFocus, Ravi Chopra speaks to 
@abaruah64
 on what is happening in the town of #Joshimath in #Uttarakhand, and the possible reasons behind the sinking of this town.
thehindu.com
The signal from the sinking of Joshimath | In Focus podcast
Ravi Chopra speaks to us on what is happening in the town of Joshimath in Uttarakand, and the possible reasons behind the sinking of this town.
4
17
3,854","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
607,@timesofindia,2023-01-16T08:21:46.000Z,"Pets abandoned as families leave unsafe #Joshimath homes
timesofindia.indiatimes.com
'We're unsure of what future holds for us; how will we take care of animals?' | Dehradun News -...
Many residents, displaced due to cracks in their homes in Joshimath, have been forced to leave behind their pets as they move out of their dwellings m
5
8
3,172","{'neg': 0.169, 'neu': 0.779, 'pos': 0.052, 'compound': -0.6369}",-0.6369,neg
608,@TheDailyPioneer,2023-01-16T09:26:22.000Z,"#joshimathsinking: PM 
@narendramodi
 and the Central govt have been monitoring the situation in #Joshimath. After the Ministry of Home Affairs, a team from the PM's Office visited the holy city to inspect the land subsidence affected areas. #NarendraModi
dailypioneer.com
PMO team visits Joshimath; more cracks appear
Prime Minister Narendra Modi and the Central government have been monitoring the situation in Joshimath. After the Ministry of Home Affairs, a team from the PM's Office visited the holy city to...
1
170","{'neg': 0.021, 'neu': 0.979, 'pos': 0.0, 'compound': -0.1531}",-0.1531,neg
609,@GReportIndia,2023-01-16T07:41:16.000Z,"#HimachalPradesh Chief Minister #SukhvinderSinghSukhu warned that a situation like #Joshimath's in #Uttarakhand was looming in neighbouring Himachal Pradesh state and urged the Center to intervene to prevent ""widespread #devastation"".  #Joshimathcrisis
groundreport.in
Joshimath-like threat hovers over Himachal Pradesh
Himachal Pradesh Chief Minister Sukhvinder Singh Sukhu warned that a situation like Joshimath's in Uttarakhand was looming in neighbouring Himachal
1
63","{'neg': 0.164, 'neu': 0.742, 'pos': 0.094, 'compound': -0.5423}",-0.5423,neg
610,@public_lokpal,2023-01-16T09:44:33.000Z,"SC refuses to entertain plea for declaring Joshimath subsidence a national disaster https://publiclokpal.com/en/news/sc-refuses-to-entertain-plea-for-declaring-joshimath-subsidence-a-national-disaster… 
#Joshimath #JoshimathSubsidence #publiclokpal #plnews
publiclokpal.com
SC refuses to entertain plea for declaring Joshimath subsidence a national disaster
SC refuses to entertain plea for declaring Joshimath subsidence a national disaster
11","{'neg': 0.231, 'neu': 0.639, 'pos': 0.13, 'compound': -0.8126}",-0.8126,neg
611,@timesofindia,2023-01-16T05:33:54.000Z,"Decoding the #Badrinath prophecy: 10 points to know
https://timesofindia.indiatimes.com/city/dehradun/joshimath-disaster-narasingha-temple-bhavishya-badri-future-badrinath-temple-prediction/photostory/97018444.cms… 

#BhavishyaBadri #JoshimathSinking #Joshimath
timesofindia.indiatimes.com
Decoding the Badrinath prophecy: 10 points to know
The shrine of Badrinath - presently accessed via Joshimath - will become inaccessible in the future, says an ancient text 'Sanath Samhita'.
4
3,216","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
612,@GReportIndia,2023-01-16T06:45:45.000Z,"As #Joshimath reels from a serious land subsidence problem, the National Institute of #Hydrology NIH has handed over to Govt the #investigation report of samples taken from the water source that burst after the #Joshimathlandslide. #joshimathsinking
groundreport.in
Joshimath: NIH water sample report silent on NTPC project
As Joshimath reels from a serious land subsidence problem, the National Institute of Hydrology NIH has handed over to the government the investigation
1
64","{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.7184}",-0.7184,neg
613,@TheCitizen_in,2023-01-16T10:41:28.000Z,"There is a lot of anger over attempts to gag information about the Joshimath crisis just to shift the onus away from the authorities at whose step the buck stops.
@Rajeevsolan
 writes, Read the full report here: http://bit.ly/3w4KsQT

#news #joshimath #government #media
1
88","{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.8957}",-0.8957,neg
614,@thenewsdrum,2023-01-16T10:32:55.000Z,"Vaishno Devi, Amarnath facing risk of environmental disaster: Mehbooba

#VaishnoDevi #Amarnath #Joshimath #MehboobaMufti #JammuAndKashmir
newsdrum.in
Vaishno Devi, Amarnath facing risk of environmental disaster: Mehb…
PDP president Mehbooba Mufti on Monday slammed the government for its recklessness in not limiting number of pilgrims and extending roads in Jammu and Kashmi...
1
1
71","{'neg': 0.232, 'neu': 0.768, 'pos': 0.0, 'compound': -0.9122}",-0.9122,neg
615,@CyberAnonymous,2023-01-16T08:37:13.000Z,"timesofindia: PMO team visits Joshimath, to submit findings to PM Narendra Modi 

#Joshimath #JoshimathIsSinking
timesofindia.indiatimes.com
PMO team visits Joshimath, to submit findings to PM Narendra Modi | Dehradun News - Times of India
A team from the Prime Minister's Office (PMO), led by deputy secretary Mangesh Ghildiyal, reached Joshimath on Sunday and inspected affected areas aro
20","{'neg': 0.029, 'neu': 0.945, 'pos': 0.025, 'compound': -0.0516}",-0.0516,neg
616,@CyberAnonymous,2023-01-16T08:37:14.000Z,"timesofindia: Pets abandoned as families leave unsafe #Joshimath homes
timesofindia.indiatimes.com
'We're unsure of what future holds for us; how will we take care of animals?' | Dehradun News -...
Many residents, displaced due to cracks in their homes in Joshimath, have been forced to leave behind their pets as they move out of their dwellings m
17","{'neg': 0.166, 'neu': 0.783, 'pos': 0.051, 'compound': -0.6369}",-0.6369,neg
617,@TV9Bharatvarsh,2023-01-16T02:39:21.000Z,"जोशीमठ मामले पर SC में सुनवाई आज

#Joshimath | #Uttarakhand | 
@TheSamirAbbas
3
1
412","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
618,@Jay42408165,2023-01-16T17:14:30.000Z,"देवभूमि 
जोशीमठ में संकट की इस घड़ी में 
साध्वी उमा भारती जी पहुंची हैं और सबसे पहले ज्योतिर्माठ, कल्प वृक्ष पहुंची हैं।उन्होंने वचन दिया की हम यहां कोई कष्ट नहीं आने देंगें 
#joshimathcracks #joshimath #joshimathnews #punahgaonkior
4
12
141","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
619,@6039Priyanshu,2023-01-16T09:32:54.000Z,"#Joshimath की तबाही कुदरत की मार या फिर सरकार की लापरवाही ???? वहा के लोगो के आसूं का जिम्मेदार कोन ???? #Joshimathcrisis #joshimathsinking #Joshimath
1
1
5
374","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
620,@TNNavbharat,2023-01-16T05:18:09.000Z,"#BreakingNow: जोशीमठ मामले पर आज शंकराचार्य अविमुक्‍तेश्‍वरानंद की याचिका पर होगी सुप्रीम कोर्ट में सुनवाई, जमीन धंसने को राष्‍ट्रीय आपदा घोषित करने की है मांग 

ज्‍यादा जानकारी दे रहे हैं संवाददाता 
@gauravnewsman
 

@spbhattacharya
 #Joshimath #SupremeCourt #Uttarakhand
8:34
165 views
6
15
492","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
621,@thewirehindi,2023-01-16T09:59:24.000Z,"बद्रीनाथ के मुख्य पुजारी ने हिमालयी क्षेत्र को प्रभावित करने वाले निर्माण रोकने का आग्रह किया

#उत्तराखंड #बद्रीनाथपुजारी #हिमालय #जोशीमठ #Uttarakhand #BadrinathPriest #Himalaya #Joshimath    

 https://thewirehindi.com/237601/badrinath-head-priest-urges-authorities-to-halt-works-affecting-joshimath-himalayan-region/… via 
@thewirehindi
thewirehindi.com
बद्रीनाथ के मुख्य पुजारी ने हिमालयी क्षेत्र को प्रभावित करने वाले निर्माण रोकने का आग्रह किया
उत्तराखंड के जोशीमठ में भूमि धंसने पर चिंता व्यक्त करते हुए बद्रीनाथ मंदिर के प्रमुख पुजारी ईश्वर प्रसाद नंबूदरी ने कहा कि न केवल एनटीपीसी परियोजना, बल्कि पर्यावरण को नुकसान पहुंचाने वाली सभी...
9
32
1,112","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
622,@svaamishreeh,2023-01-16T15:33:48.000Z,"https://enavabharat.com/india/supreme-court-refused-to-hear-the-petition-related-to-joshimath-landslide-know-what-it-said-675309/…

#joshimath #jyotirmath #ज्योतिर्मठ_आपातकाल
enavabharat.com
Joshimath Sinking | जोशीमठ भू-धंसाव संबंधी याचिका पर सुप्रीम कोर्ट का सुनवाई से इनकार, जानें क्या...
नई दिल्ली: उच्चतम न्यायालय ने उत्तराखंड के जोशीमठ में भू-धंसाव संकट को राष्ट्रीय आपदा घोषित करने के लिए अदालती हस्तक्षेप के अनुरोध वाली याचिका पर सुनवाई करने से सोमवार को इनकार कर दिया। प्रधान...
3
10
24
683","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
623,@AbpGanga,2023-01-16T12:19:40.000Z,"रामचरितमानस पर राजनीति का सनातनी जवाब 

संत सेंसर बोर्ड कैसे करेगा फिल्मों पर 'धर्मयुद्ध'?
जोशीमठ के लिए क्या है संजीवनी अनुष्ठान?

ज्योतिषपीठ के शंकराचार्य स्वामी अविमुक्तेश्वरानंद सरस्वती देंगे जवाब

'उद्घोष' रात 8:30 बजे  सिर्फ एबीपी गंगा पर

#AbpGanga #Joshimath 
@SavalRohit
2
22
22
3,152","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
624,@baibhawmishra,2023-01-16T12:51:03.000Z,"लापरवाही के चलते एक छोटी बच्ची पतंग ले साथ ही हवा में सैकडो फिट ऊपर उड़ गई. माँ-बाप का कलेजा कांप गया #TheLastOfUs #kuttey #Joshimath
0:45
252 views
2
9
588","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
625,@Brij17g,2023-01-16T04:01:57.000Z,"जोशीमठ में जमीन धंसने को लेकर याचिका पर सुप्रीम कोर्ट आज सुनवाई करेगा.

#Joshimath #SupremeCourt
3
18
529","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
626,@ChamoliDm,2023-01-16T04:53:53.000Z,"#joshimath नगर क्षेत्र में भू-धंसाव के कारण अभी तक 826 भवनों को चिन्हित किया गया है जिनमें दरारें आयी है। सुरक्षा के दृष्टिगत 233 परिवारों के 798 सदस्यों को अस्थायी राहत शिविरों में विस्थापित किया है।  #joshimath 
@DIPR_UK
 @pushkardhami
 @ANI
1
4
8
830","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
627,@live7tv_i,2023-01-16T08:59:24.000Z,"जोशीमठ के मुद्दे पर सुप्रीम कोर्ट में सुनवाई शुरू

3 जजों की पीठ कर रही हियरिंग

#Joshimath #Joshimathcrisis #JoshimathIsSinking
28","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
628,@thewirehindi,2023-01-16T00:00:00.000Z,"जोशीमठ: सरकार ने संस्थानों के मीडिया से बातचीत पर रोक लगाई; इसरो ने धंसाव संबंधी रिपोर्ट वापस ली

https://thewirehindi.com/237517/joshimath-govt-run-bodies-media-ban-isro-land-subsidence-images-withdrawn/…

#Joshimath #JoshimathSinking #Govt #GagOrder #जोशीमठ #उत्तराखंड #सरकार #जमीनधंसाव
thewirehindi.com
जोशीमठ: सरकार ने संस्थानों के मीडिया से बातचीत पर रोक लगाई; इसरो ने धंसाव संबंधी रिपोर्ट वापस ली
उत्तराखंड सरकार के निर्देश पर राष्ट्रीय आपदा प्रबंधन प्राधिकरण ने दर्जन भर सरकारी संस्थानों और वैज्ञानिक संगठनों को पत्र लिखकर कहा है कि वे जोशीमठ में भू-धंसाव के संबंध में मीडिया से बातचीत या सोशल...
2
36
101
3,812","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
629,@DDNewsGujarati,2023-01-16T10:35:48.000Z,"સુપ્રીમ કોર્ટે જોશીમઠ મુદ્દે આપ્યો ચુકાદો

જાહેર હિતની અરજી પર સુનાવણી માટે કરી દીધો ઇનકાર

કહ્યું, આ મામલે પહેલેથી જ નૈનીતાલ હાઇકોર્ટમાં સુનાવણી ચાલી રહી છે, વધારાની અરજીઓ માટે અરજીકર્તા હાઇકોર્ટમાં અપીલ કરી શકે છે

#SupremeCourt #Joshimath
3
17
519","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
630,@sidtree,2023-01-16T08:32:39.000Z,"NDMA के office memorandum में
लिखा है —
“No interaction with media” over Joshimath

यानी #Joshimath पर सूचना तंत्र ही बंद कर दो,
एक्सपर्ट/संस्थान फ़ाइनल रिपोर्ट आने तक इस पर मौन व्रत धारण कर लें

सवाल उठने बंद हो जाएँगे 
टेंशन ही ख़त्म
इस चुप्पी में बड़े बड़े गुण!

#NotesOnNews
2
12
752","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
631,@india24x7livetv,2023-01-16T11:41:51.000Z,"जोशीमठ में अभी तक 800 लोग शिफ्ट, 190 परिवारों को दिए डेढ़-डेढ़ लाख.  #india24x7livetv #Joshimath
3
32","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
632,@svaamishreeh,2023-01-16T15:21:48.000Z,"https://abplive.com/news/india/supreme-court-refuses-to-entertain-a-plea-on-joshimath-land-subsidence-ann-2309405…

#ज्योतिर्मठ_आपातकाल #joshimath $jyotirmath
abplive.com
Joshimath Sinking: सुप्रीम कोर्ट ने जोशीमठ संकट पर सुनवाई से किया इनकार, क्या कुछ कहा?
Joshimath Land Subsidence: सुप्रीम कोर्ट ने याचिकाकर्ता को इसे राष्ट्रीय आपदा घोषित करने के लिए याचिका के साथ उत्तराखंड हाई कोर्ट जाने की अनुमति दी है.
2
13
32
678","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
633,@DearRaj79,2023-01-16T12:24:19.000Z,"कैसा होता जा रहा नगरों का विस्तार,
जिस दिन धरती माँ हिली होगा हाहाकार।
होगा हाहाकार देखेगी केवल सिर्फ तबाही, 
अखबारों में मौत लिखेगी केवल स्याही।
है भारत के लोग रच रहे भारत कैसा,
करें पीढ़ियां याद काश हम रचते ऐसा! 
       #PrayforJoshimath  #joshimath #news 
@narendramodi
 @PM0
20","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
634,@ZEEUPUK,2023-01-16T11:18:18.000Z,"#Chamoli 

शंकराचार्य स्वामी अविमुक्तेश्वरानंद का बड़ा बयान
जोशीमठ के लिए शुरू किया रक्षा यज्ञ 
100 दिन तक लगातार चलेगा रक्षा यज्ञ 

#Joshimathcrisis #Joshimath #JoshimathIsSinking
0:51
47 views
1
2
144","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
635,@zee24taasnews,2023-01-16T12:01:18.000Z,"Satara Panchgani | महाराष्ट्रातही जोशीमठ होणार? पाचगणी भूईसपाट होण्याच्या मार्गावर? | Joshimath
#Panchgani #Satara #Joshimath #marathinews #zee24taas
1
1
5
1,941","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
636,@RudrakshNews,2023-01-16T13:16:50.000Z,"चमोली, शंकराचार्य स्वामी अविमुक्तेश्वरानंद का बड़ा बयान
जोशीमठ के लिए शुरू किया रक्षा यज्ञ ..
100 दिन तक लगातार चलेगा रक्षा यज्ञ ...
#Joshimath
1
44","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
637,@ABPNews,2023-01-16T04:52:42.000Z,"उत्तराखंड का जोशीमठ इन दिनों सुर्खियों में है. यहां की जमीन धंस रही है जिसके चलते सैकड़ों घरों में दरारें आ गई हैं-

#JoshimathSinking #SupremeCourt #Joshimath #Uttarakhand
abplive.com
Joshimath Sinking: जोशीमठ संकट पर सुप्रीम कोर्ट में सुनवाई, राष्ट्रीय आपदा घोषित करने की मांग पर...
Joshimath Sinking: स्वामी अविमुक्तेश्वरानंद ने जोशीमठ में हो रहे भूधंसाव को लेकर सुप्रीम कोर्ट में याचिका दायर की है. इसके पहले 10 जनवरी को अदालत ने तत्काल सुनवाई से इनकार कर दिया था.
2
5
26
2,804","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
638,@fast_rajasthan,2023-01-16T12:28:00.000Z,"जोशीमठ भू-धंसाव को राष्ट्रीय आपदा घोषित करने से SC का इनकार, हाई कोर्ट जाने की दी सलाह
https://khabarfast.com/sc-dismisses-plea-seeking.../…
#sc #joshimath #nationaldisaster #khabarfastrajasthan #uttarakhand
1
69","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
